detail_sale_id,sale_id,product_id,quantity
5807,4555,17,9
5808,2979,11,7
5809,2636,43,4
5810,795,46,10
5811,1798,17,8
5812,1913,10,7
5813,3122,8,10
5814,4284,41,6
5815,2600,33,3
5816,3408,36,5
5817,3526,21,7
5818,1101,42,1
5819,2919,60,8
5820,884,16,10
5821,4248,43,10
5822,3569,47,10
5823,1711,47,1
5824,4287,23,8
5825,4704,10,3
5826,123,53,4
5827,1905,39,1
5828,525,12,6
5829,3807,35,4
5830,2231,2,9
5831,1267,46,5
5832,2378,58,4
5833,2622,57,7
5834,3023,2,9
5835,833,34,1
5836,2960,1,8
5837,4882,5,6
5838,536,11,6
5839,57,33,7
5840,222,36,4
5841,3626,15,8
5842,241,55,3
5843,223,54,2
5844,3884,25,1
5845,2961,22,9
5846,974,1,9
5847,3871,58,4
5848,2856,50,3
5849,4163,25,5
5850,455,5,3
5851,946,41,9
5852,4184,49,10
5853,3330,15,5
5854,448,17,7
5855,81,32,7
5856,4764,3,4
5857,63,46,10
5858,2696,26,10
5859,1104,12,1
5860,2992,19,2
5861,175,21,8
5862,4140,11,7
5863,4241,6,2
5864,3897,23,4
5865,2353,38,9
5866,3650,1,9
5867,2160,20,7
5868,4225,53,2
5869,2486,12,2
5870,3,14,4
5871,3694,14,1
5872,3700,17,4
5873,1452,49,1
5874,2027,28,5
5875,3408,17,1
5876,1192,33,4
5877,1501,18,8
5878,828,60,5
5879,2576,33,9
5880,4274,11,8
5881,994,29,5
5882,2586,53,2
5883,4051,39,10
5884,1794,10,10
5885,4120,13,6
5886,2130,52,2
5887,4131,30,2
5888,4716,14,7
5889,2726,27,4
5890,3560,57,4
5891,1967,27,2
5892,4071,41,9
5893,3209,57,7
5894,2614,31,6
5895,3391,30,6
5896,1961,6,1
5897,126,39,10
5898,4506,16,7
5899,2516,54,2
5900,3149,52,1
5901,18,12,1
5902,3964,49,3
5903,2600,55,8
5904,6,26,6
5905,3356,40,5
5906,312,17,3
5907,3830,59,6
5908,3004,6,1
5909,2926,27,4
5910,2578,26,10
5911,2027,13,8
5912,552,30,1
5913,2880,14,8
5914,1347,16,3
5915,4303,3,10
5916,848,52,3
5917,1668,20,2
5918,270,47,5
5919,4913,40,10
5920,477,25,9
5921,4939,9,9
5922,2209,1,3
5923,1806,57,7
5924,117,28,1
5925,266,57,6
5926,3575,33,6
5927,4068,27,5
5928,1044,51,7
5929,2599,37,8
5930,3981,35,7
5931,379,52,8
5932,2433,22,2
5933,4246,28,8
5934,2343,36,3
5935,3138,39,5
5936,2105,8,4
5937,3233,47,6
5938,2726,10,5
5939,3238,46,1
5940,1233,4,6
5941,3936,25,1
5942,3813,4,1
5943,213,3,10
5944,3636,10,6
5945,4905,30,6
5946,3215,34,6
5947,2008,46,5
5948,3672,23,4
5949,1059,4,9
5950,183,53,8
5951,3856,32,8
5952,3539,4,6
5953,3606,34,9
5954,54,51,10
5955,2827,60,10
5956,2878,37,8
5957,4898,57,7
5958,825,34,8
5959,3441,25,2
5960,3977,9,1
5961,1964,5,1
5962,3777,35,3
5963,3519,38,1
5964,2876,50,5
5965,2533,35,9
5966,2239,18,3
5967,74,54,4
5968,241,53,10
5969,238,27,9
5970,296,28,8
5971,4545,12,2
5972,4352,33,2
5973,2409,39,4
5974,1069,46,2
5975,4580,40,3
5976,4510,57,9
5977,3160,51,6
5978,434,43,3
5979,4804,38,4
5980,2646,58,9
5981,4014,41,6
5982,2541,47,10
5983,1437,53,1
5984,4392,52,10
5985,4838,9,2
5986,2273,39,10
5987,1498,20,10
5988,520,26,10
5989,2426,24,9
5990,4808,9,2
5991,2803,36,6
5992,1486,39,9
5993,2721,12,6
5994,647,19,1
5995,1273,6,9
5996,4616,30,10
5997,3772,44,5
5998,2965,15,3
5999,2732,9,6
6000,4258,52,3
6001,1862,8,4
6002,4275,23,8
6003,678,40,9
6004,4848,12,5
6005,205,53,6
6006,4878,27,7
6007,1172,11,10
6008,2119,6,9
6009,253,48,3
6010,1644,28,5
6011,790,45,8
6012,1443,50,5
6013,3204,28,6
6014,2698,39,3
6015,4010,30,8
6016,284,18,5
6017,4605,34,9
6018,1280,43,3
6019,1903,33,4
6020,974,30,2
6021,4151,3,1
6022,4100,46,7
6023,383,32,1
6024,2444,29,9
6025,2206,60,3
6026,2014,43,5
6027,3736,21,5
6028,2687,60,10
6029,2726,17,10
6030,1793,18,2
6031,4029,36,2
6032,4082,52,5
6033,4391,35,8
6034,3588,48,4
6035,4176,10,5
6036,3863,59,2
6037,1860,29,4
6038,525,32,7
6039,412,48,4
6040,254,9,4
6041,4736,49,1
6042,204,27,9
6043,4179,52,8
6044,3288,8,6
6045,3977,27,8
6046,701,20,4
6047,3272,16,9
6048,1112,21,8
6049,3661,48,1
6050,2679,40,6
6051,4119,15,1
6052,2541,36,1
6053,1586,2,9
6054,3496,41,4
6055,1913,2,5
6056,2696,50,4
6057,4884,17,9
6058,1189,42,3
6059,3856,4,8
6060,1833,31,8
6061,1482,55,6
6062,3103,40,3
6063,3357,9,3
6064,770,10,2
6065,3473,17,5
6066,3764,44,5
6067,2469,23,9
6068,442,28,10
6069,4921,28,6
6070,2505,31,1
6071,3813,29,8
6072,1337,43,5
6073,518,19,4
6074,328,4,10
6075,227,37,1
6076,579,59,10
6077,4332,60,9
6078,2026,16,1
6079,593,58,3
6080,1503,57,6
6081,3265,59,1
6082,4370,43,2
6083,4284,2,7
6084,3515,12,6
6085,4501,59,8
6086,264,32,6
6087,2454,49,9
6088,3850,2,4
6089,4215,3,5
6090,1236,28,2
6091,743,14,1
6092,3633,59,3
6093,1443,42,2
6094,3074,9,7
6095,4985,42,2
6096,3635,30,7
6097,4872,56,6
6098,1355,20,10
6099,1638,35,6
6100,563,10,10
6101,286,44,2
6102,4757,13,7
6103,2533,31,7
6104,193,19,6
6105,4927,47,1
6106,3273,29,3
6107,4880,14,6
6108,4640,8,1
6109,588,9,5
6110,4221,16,4
6111,3081,11,9
6112,2296,17,8
6113,1854,52,10
6114,1074,30,1
6115,4827,32,3
6116,1216,26,2
6117,4619,23,4
6118,572,29,4
6119,1134,27,3
6120,3588,25,1
6121,3448,28,2
6122,2174,32,8
6123,1412,30,8
6124,1158,53,2
6125,4057,58,8
6126,1072,55,1
6127,1243,38,6
6128,1492,16,8
6129,2430,1,3
6130,2106,3,6
6131,4912,45,1
6132,4641,32,3
6133,4337,50,8
6134,355,20,3
6135,3445,37,1
6136,61,48,4
6137,395,44,2
6138,4078,7,4
6139,3830,27,1
6140,4751,14,1
6141,1940,60,8
6142,2439,35,5
6143,1833,15,9
6144,210,57,7
6145,4591,30,9
6146,2292,29,6
6147,3045,56,5
6148,3402,51,10
6149,1209,52,10
6150,4793,40,9
6151,1972,2,10
6152,3011,38,5
6153,1204,20,7
6154,2795,16,9
6155,4032,50,2
6156,2563,14,6
6157,110,39,7
6158,1778,57,7
6159,3001,50,10
6160,4294,26,6
6161,921,6,8
6162,2462,25,8
6163,113,7,1
6164,429,59,2
6165,3488,29,10
6166,623,2,2
6167,2936,18,7
6168,1324,55,2
6169,958,20,3
6170,1266,60,8
6171,3754,30,7
6172,2414,20,10
6173,1305,46,8
6174,4608,60,7
6175,2125,31,3
6176,326,16,8
6177,2294,23,9
6178,2887,54,6
6179,331,16,6
6180,315,14,4
6181,468,21,8
6182,208,51,7
6183,2367,35,8
6184,3200,44,1
6185,269,7,4
6186,615,37,2
6187,2966,30,8
6188,1639,59,1
6189,2717,42,8
6190,3857,23,6
6191,3316,19,2
6192,1486,12,5
6193,3386,2,3
6194,3944,53,3
6195,4709,22,6
6196,4290,36,8
6197,2221,49,6
6198,184,57,6
6199,4807,20,5
6200,1852,37,6
6201,4218,14,7
6202,2823,14,4
6203,1483,30,8
6204,494,37,10
6205,2204,10,8
6206,1689,18,8
6207,1322,23,3
6208,2161,54,6
6209,4851,56,4
6210,4624,59,7
6211,294,46,8
6212,4980,18,9
6213,676,21,10
6214,2943,1,8
6215,3891,41,8
6216,3376,40,3
6217,3155,23,6
6218,4199,13,4
6219,4578,55,2
6220,771,14,9
6221,4550,46,5
6222,380,2,10
6223,1290,51,4
6224,2179,15,5
6225,4181,1,9
6226,3032,38,8
6227,4584,7,3
6228,3467,17,8
6229,1372,24,6
6230,1587,27,9
6231,4432,36,6
6232,4519,26,5
6233,3587,52,8
6234,4187,52,1
6235,1110,42,10
6236,3411,56,8
6237,4862,23,4
6238,2283,57,5
6239,3631,7,8
6240,4731,48,3
6241,1256,44,10
6242,1865,15,7
6243,4706,47,1
6244,3658,10,8
6245,3495,41,9
6246,2513,15,5
6247,4059,6,6
6248,4142,22,10
6249,4598,56,2
6250,2289,7,9
6251,3735,13,7
6252,251,15,3
6253,4936,37,5
6254,4643,27,1
6255,1792,51,5
6256,613,1,9
6257,4400,11,6
6258,3239,58,10
6259,812,28,10
6260,1410,34,1
6261,2650,2,8
6262,190,47,4
6263,2863,6,7
6264,4599,24,6
6265,4537,25,5
6266,2061,29,2
6267,1934,21,5
6268,2002,27,7
6269,2609,2,6
6270,6,12,7
6271,1484,52,5
6272,4821,38,9
6273,3873,42,9
6274,4888,16,6
6275,4746,35,8
6276,3454,8,8
6277,3019,4,9
6278,4107,31,8
6279,699,9,8
6280,4585,10,3
6281,4610,35,7
6282,2637,53,9
6283,1914,22,10
6284,3738,16,9
6285,1095,34,2
6286,38,26,10
6287,3948,16,1
6288,3038,58,6
6289,4960,44,4
6290,3732,8,2
6291,1028,18,2
6292,3494,33,6
6293,3772,11,6
6294,577,2,4
6295,1954,51,10
6296,1046,37,10
6297,4462,31,6
6298,68,16,1
6299,3044,53,9
6300,2098,32,5
6301,1382,48,9
6302,3655,59,9
6303,1362,21,9
6304,3791,30,9
6305,2697,57,4
6306,2911,45,7
6307,1959,4,4
6308,3056,12,1
6309,1135,26,5
6310,2727,57,2
6311,2276,1,10
6312,4482,12,3
6313,710,55,6
6314,1310,46,1
6315,3197,36,3
6316,2440,23,1
6317,1636,13,1
6318,1009,2,3
6319,1276,56,10
6320,3283,53,7
6321,1540,34,1
6322,1393,18,3
6323,4333,38,8
6324,1790,50,9
6325,1580,16,7
6326,2564,15,9
6327,3189,47,7
6328,707,25,3
6329,3330,21,6
6330,445,36,7
6331,4747,46,10
6332,4636,11,9
6333,647,28,1
6334,4284,24,1
6335,1263,38,2
6336,239,7,2
6337,1586,45,4
6338,4417,12,6
6339,1532,56,8
6340,3992,12,2
6341,456,20,10
6342,3022,7,10
6343,650,55,1
6344,1018,4,6
6345,3270,58,5
6346,230,47,5
6347,1360,26,3
6348,4227,7,8
6349,3934,3,7
6350,2970,52,3
6351,1539,37,9
6352,3933,24,9
6353,4320,38,3
6354,721,17,7
6355,1916,13,3
6356,960,29,8
6357,656,47,1
6358,3928,57,5
6359,2230,31,10
6360,2788,49,5
6361,3255,59,4
6362,2955,58,5
6363,991,16,6
6364,2438,8,9
6365,1569,1,9
6366,3674,13,3
6367,2078,27,4
6368,783,15,9
6369,725,35,5
6370,4181,60,2
6371,2001,58,3
6372,886,1,10
6373,2006,5,9
6374,3413,23,7
6375,1775,13,6
6376,351,24,2
6377,1755,33,3
6378,4291,23,3
6379,601,22,1
6380,3956,35,8
6381,2734,9,2
6382,3136,23,6
6383,1740,21,1
6384,826,36,9
6385,1210,4,1
6386,188,21,3
6387,4138,51,4
6388,3596,46,5
6389,2888,25,10
6390,3900,6,8
6391,1403,9,7
6392,2939,30,4
6393,348,59,8
6394,3616,32,6
6395,4530,20,10
6396,1751,33,7
6397,4165,16,9
6398,4989,45,9
6399,4439,24,8
6400,4134,46,2
6401,791,52,2
6402,1527,46,4
6403,920,41,3
6404,1678,15,7
6405,2399,41,1
6406,4934,9,6
6407,67,54,1
6408,4010,33,7
6409,1005,23,10
6410,2918,6,5
6411,4182,13,7
6412,3632,58,4
6413,2925,8,3
6414,1687,50,1
6415,3609,59,2
6416,480,14,8
6417,3410,31,6
6418,4912,44,5
6419,4529,36,5
6420,2773,57,5
6421,472,1,3
6422,2000,3,8
6423,2271,30,1
6424,1073,43,10
6425,1436,47,5
6426,2707,21,1
6427,4504,33,8
6428,2635,40,6
6429,1523,32,5
6430,3147,23,7
6431,4513,40,2
6432,2778,34,7
6433,4175,57,7
6434,3465,53,2
6435,4589,14,7
6436,3761,48,9
6437,1597,58,7
6438,3854,45,1
6439,4131,3,5
6440,2584,53,7
6441,4985,60,10
6442,3053,23,5
6443,1896,59,8
6444,463,49,8
6445,1078,51,5
6446,910,27,7
6447,4954,37,6
6448,3163,37,4
6449,2407,28,1
6450,3513,46,1
6451,2559,37,5
6452,1324,44,6
6453,3361,2,9
6454,1867,32,6
6455,1662,6,2
6456,3565,9,3
6457,3191,36,8
6458,1917,13,1
6459,14,12,7
6460,2508,48,8
6461,2063,29,7
6462,4552,52,8
6463,3770,25,4
6464,1559,19,2
6465,1185,37,5
6466,57,39,1
6467,2818,39,10
6468,685,9,2
6469,2489,3,5
6470,959,25,7
6471,2117,40,5
6472,2803,29,3
6473,324,43,10
6474,1382,9,4
6475,3798,40,10
6476,3217,38,3
6477,1357,51,4
6478,3731,27,7
6479,2070,53,7
6480,1414,42,8
6481,2503,53,9
6482,2717,44,7
6483,4489,1,3
6484,4585,13,9
6485,4596,20,8
6486,2203,11,2
6487,2163,32,6
6488,4532,10,7
6489,3592,17,10
6490,3130,45,1
6491,17,40,9
6492,1223,30,4
6493,1052,37,4
6494,1397,3,2
6495,3956,20,9
6496,1352,33,6
6497,1004,7,3
6498,115,36,3
6499,4504,52,3
6500,3582,18,2
6501,2696,11,5
6502,2140,32,2
6503,2244,3,4
6504,1464,28,1
6505,427,15,4
6506,2263,9,1
6507,71,5,2
6508,4855,8,7
6509,3797,17,3
6510,4292,49,6
6511,69,46,9
6512,3649,32,9
6513,3769,28,8
6514,3478,2,7
6515,851,23,9
6516,1046,51,2
6517,4125,12,10
6518,3546,48,5
6519,3484,50,1
6520,3100,17,2
6521,3941,57,7
6522,4581,17,8
6523,4648,35,8
6524,3269,34,10
6525,2408,13,6
6526,3786,37,4
6527,1437,40,9
6528,4187,11,7
6529,3878,35,2
6530,3303,54,6
6531,3940,52,3
6532,4605,29,8
6533,583,52,4
6534,225,34,3
6535,2650,59,8
6536,2633,42,5
6537,2519,9,5
6538,3644,58,3
6539,4348,24,9
6540,4443,34,7
6541,993,20,6
6542,1174,2,5
6543,1762,57,8
6544,4971,42,7
6545,392,10,10
6546,4457,26,6
6547,4743,1,3
6548,151,7,4
6549,3285,21,8
6550,4118,60,8
6551,3547,20,8
6552,2658,45,9
6553,2209,21,1
6554,1871,41,4
6555,3569,6,6
6556,2796,1,7
6557,2994,41,3
6558,3996,13,8
6559,3306,60,8
6560,4825,43,6
6561,2955,28,8
6562,312,29,1
6563,181,25,9
6564,2818,25,9
6565,118,59,5
6566,4055,35,5
6567,3542,32,6
6568,1884,16,10
6569,3884,37,7
6570,495,31,4
6571,131,47,8
6572,2348,3,7
6573,438,12,5
6574,1020,58,2
6575,2296,5,8
6576,4023,46,4
6577,2629,40,1
6578,2644,49,3
6579,3668,38,7
6580,4441,24,2
6581,2350,56,4
6582,1641,44,3
6583,2666,20,9
6584,3013,54,2
6585,4994,19,1
6586,805,45,4
6587,1360,49,7
6588,1448,52,5
6589,904,58,9
6590,2694,9,7
6591,2697,55,1
6592,2342,13,2
6593,4156,49,9
6594,2353,34,4
6595,1256,17,3
6596,3737,58,7
6597,3892,57,5
6598,758,56,1
6599,2656,58,5
6600,2808,21,10
6601,4500,2,6
6602,1650,41,7
6603,1013,58,6
6604,411,55,4
6605,1787,17,8
6606,2281,56,3
6607,683,26,6
6608,1661,6,9
6609,3542,45,10
6610,3977,44,2
6611,1051,2,4
6612,4738,11,2
6613,3449,18,10
6614,3452,55,3
6615,1793,25,8
6616,940,60,9
6617,2724,39,10
6618,1227,18,10
6619,2270,51,4
6620,3262,19,8
6621,381,50,6
6622,1571,56,10
6623,3244,9,9
6624,4508,21,3
6625,3511,12,8
6626,4562,20,7
6627,2058,49,10
6628,1355,32,9
6629,4240,15,7
6630,3563,9,4
6631,2855,21,10
6632,1993,57,5
6633,3794,20,9
6634,621,18,3
6635,4061,9,2
6636,2875,32,4
6637,958,37,1
6638,2332,25,2
6639,2716,39,6
6640,2462,23,6
6641,2317,31,7
6642,1063,40,10
6643,2182,46,4
6644,4960,55,6
6645,3152,33,9
6646,388,20,8
6647,4865,41,6
6648,2217,14,2
6649,4933,49,3
6650,2017,50,7
6651,3681,55,2
6652,3691,13,4
6653,1885,43,10
6654,1424,33,9
6655,3582,10,5
6656,1776,20,4
6657,1975,53,10
6658,1369,56,5
6659,1458,2,6
6660,796,37,3
6661,2299,25,2
6662,1179,33,8
6663,4647,21,6
6664,1529,44,10
6665,348,32,2
6666,948,38,3
6667,3697,44,8
6668,1568,10,5
6669,3659,18,3
6670,2278,39,8
6671,2844,45,10
6672,291,60,4
6673,695,21,4
6674,3003,42,7
6675,3092,59,2
6676,1635,3,10
6677,1412,10,7
6678,902,40,2
6679,2775,55,8
6680,684,44,2
6681,2341,20,9
6682,600,13,6
6683,960,25,7
6684,2499,20,8
6685,725,13,6
6686,3852,46,3
6687,4486,26,9
6688,3741,14,8
6689,3362,56,1
6690,1763,32,9
6691,4830,7,2
6692,2474,33,7
6693,4259,55,10
6694,902,59,7
6695,4470,16,1
6696,4555,9,4
6697,4347,40,4
6698,3104,30,1
6699,4515,25,4
6700,3180,51,10
6701,1046,40,5
6702,3454,59,9
6703,472,50,7
6704,2867,6,5
6705,3428,20,6
6706,4074,18,9
6707,1978,37,3
6708,2970,24,6
6709,1597,24,9
6710,4307,27,9
6711,3864,48,3
6712,78,42,3
6713,4551,48,9
6714,4581,19,7
6715,3550,19,5
6716,2213,30,5
6717,4318,54,6
6718,3194,42,9
6719,379,30,8
6720,4252,53,4
6721,1365,11,10
6722,2783,33,5
6723,3975,24,6
6724,2499,19,9
6725,4553,34,1
6726,4631,36,1
6727,2317,39,4
6728,3762,48,9
6729,4974,6,3
6730,3058,50,10
6731,4081,53,4
6732,4869,2,7
6733,3858,37,6
6734,375,17,8
6735,4987,44,2
6736,2035,48,6
6737,566,33,5
6738,2172,5,9
6739,437,57,6
6740,1800,25,8
6741,2490,26,10
6742,4527,19,4
6743,3292,16,3
6744,3427,43,4
6745,3088,5,7
6746,3105,39,6
6747,3921,51,5
6748,1254,27,7
6749,130,51,9
6750,318,47,9
6751,3392,60,6
6752,4765,8,6
6753,4620,34,2
6754,1269,25,2
6755,2163,3,5
6756,3033,18,5
6757,3225,24,10
6758,2697,25,3
6759,1648,22,3
6760,4179,45,3
6761,3984,1,1
6762,1560,13,8
6763,1851,17,3
6764,4066,24,7
6765,1705,57,9
6766,3756,36,8
6767,963,34,6
6768,3215,50,8
6769,62,24,6
6770,4142,32,9
6771,455,28,10
6772,3028,13,7
6773,4681,56,5
6774,4730,9,6
6775,4862,57,3
6776,2388,37,2
6777,2020,22,10
6778,4705,45,6
6779,2326,12,7
6780,2216,23,1
6781,1930,23,1
6782,3566,53,8
6783,1934,1,8
6784,3465,32,2
6785,295,55,9
6786,4260,30,2
6787,1125,55,9
6788,4059,3,10
6789,3483,58,3
6790,561,17,1
6791,1413,53,8
6792,1645,21,5
6793,3514,3,4
6794,4640,11,9
6795,4860,49,9
6796,1391,26,5
6797,3682,59,1
6798,3157,3,5
6799,3815,30,6
6800,4804,47,2
6801,3235,33,3
6802,3460,37,7
6803,2260,5,5
6804,3751,22,4
6805,1052,14,4
6806,1959,60,2
6807,4026,51,3
6808,3164,23,4
6809,708,50,6
6810,2950,50,3
6811,1177,49,2
6812,2452,18,10
6813,177,59,7
6814,860,23,5
6815,656,52,1
6816,1104,12,4
6817,3292,37,9
6818,2160,53,1
6819,3934,19,2
6820,2353,31,8
6821,1609,19,10
6822,3056,44,4
6823,4145,37,10
6824,2311,20,10
6825,1988,4,10
6826,3399,2,10
6827,3264,41,1
6828,2549,28,4
6829,1358,11,2
6830,2902,59,2
6831,4478,39,6
6832,3912,47,9
6833,4675,10,9
6834,1785,18,7
6835,1674,59,8
6836,583,47,1
6837,2246,25,8
6838,3644,2,10
6839,1360,17,6
6840,4612,44,1
6841,1509,5,2
6842,121,30,1
6843,4940,44,8
6844,3888,14,8
6845,2072,17,7
6846,4432,47,5
6847,3991,52,2
6848,4664,50,8
6849,4652,32,10
6850,2789,21,4
6851,459,26,1
6852,1181,30,6
6853,1954,28,5
6854,398,12,1
6855,3664,41,2
6856,3858,20,1
6857,4444,22,2
6858,1054,12,3
6859,1519,48,6
6860,4674,44,5
6861,143,39,6
6862,66,27,1
6863,4908,16,1
6864,4139,56,1
6865,937,34,10
6866,2626,9,4
6867,348,51,5
6868,4732,20,8
6869,1510,21,1
6870,4995,36,9
6871,2944,57,7
6872,1429,4,6
6873,971,17,10
6874,3766,35,8
6875,3686,16,8
6876,244,23,9
6877,447,41,10
6878,1544,20,6
6879,2949,54,6
6880,3913,53,5
6881,3506,16,2
6882,3212,48,4
6883,1740,52,9
6884,1540,13,2
6885,326,42,7
6886,2808,28,1
6887,1198,20,9
6888,727,43,2
6889,974,58,7
6890,3276,49,5
6891,3841,5,7
6892,1134,40,2
6893,904,45,4
6894,4744,47,6
6895,1671,23,7
6896,4608,5,6
6897,1718,18,7
6898,1782,13,9
6899,3355,38,7
6900,309,27,4
6901,425,9,1
6902,2727,28,7
6903,669,9,9
6904,891,4,8
6905,1132,13,2
6906,778,6,7
6907,2271,48,2
6908,685,25,9
6909,1866,25,5
6910,244,42,9
6911,418,30,9
6912,1524,6,2
6913,4478,53,4
6914,1774,50,4
6915,3269,13,4
6916,3080,53,7
6917,2468,41,10
6918,2676,9,6
6919,2914,33,1
6920,1569,36,4
6921,347,3,8
6922,1148,33,6
6923,3979,1,1
6924,588,7,7
6925,180,32,5
6926,674,19,4
6927,4376,8,6
6928,3121,9,7
6929,4685,32,4
6930,1641,16,9
6931,810,46,4
6932,2685,55,3
6933,412,28,9
6934,4516,60,6
6935,2416,10,5
6936,3099,44,4
6937,1660,45,2
6938,3422,30,9
6939,1536,12,2
6940,1900,38,5
6941,2684,45,2
6942,2562,2,9
6943,1812,5,1
6944,499,43,6
6945,1431,25,8
6946,2418,42,8
6947,2733,23,9
6948,2713,45,8
6949,3582,35,3
6950,4531,47,2
6951,2674,4,6
6952,3267,6,1
6953,4725,4,5
6954,2089,17,6
6955,4669,29,8
6956,831,58,8
6957,1726,14,9
6958,3503,8,6
6959,2429,17,2
6960,3469,38,5
6961,880,57,6
6962,977,19,1
6963,4016,14,8
6964,1101,3,9
6965,3940,9,1
6966,2349,27,9
6967,4535,52,8
6968,4936,30,1
6969,1126,31,8
6970,3148,35,7
6971,845,46,9
6972,3110,53,2
6973,3586,30,7
6974,89,24,8
6975,946,5,10
6976,138,2,10
6977,2007,23,2
6978,3371,54,1
6979,263,11,4
6980,1405,1,7
6981,3201,35,5
6982,640,38,9
6983,3948,60,2
6984,3421,33,8
6985,2536,5,2
6986,840,50,10
6987,3457,10,3
6988,3020,42,3
6989,56,56,7
6990,3391,41,4
6991,599,42,2
6992,756,24,10
6993,1955,23,8
6994,3170,6,9
6995,400,53,9
6996,3839,54,2
6997,1366,49,1
6998,2404,40,9
6999,2583,52,2
7000,3464,52,3
7001,937,28,5
7002,3395,20,2
7003,3520,17,9
7004,3300,54,7
7005,2525,36,7
7006,4331,19,2
7007,1989,38,1
7008,4787,20,6
7009,2223,12,4
7010,2538,40,3
7011,3471,18,6
7012,3681,17,2
7013,4788,43,4
7014,2679,41,2
7015,1930,36,6
7016,2267,32,3
7017,2049,52,6
7018,4955,11,10
7019,3119,16,10
7020,4266,5,8
7021,1516,49,6
7022,1448,56,3
7023,184,60,8
7024,1463,34,9
7025,4326,11,9
7026,1752,11,2
7027,1048,49,8
7028,2926,5,2
7029,410,5,10
7030,2084,53,3
7031,1411,31,3
7032,4326,34,1
7033,3187,59,5
7034,4509,33,3
7035,1993,60,6
7036,3015,16,2
7037,2803,39,7
7038,368,30,4
7039,3247,15,5
7040,4909,60,1
7041,3479,54,5
7042,3052,18,1
7043,21,6,6
7044,1526,27,3
7045,3490,53,8
7046,4300,29,9
7047,2350,24,9
7048,3189,29,10
7049,1343,35,10
7050,2447,4,2
7051,3915,44,9
7052,3802,25,1
7053,3056,42,7
7054,1271,8,10
7055,2525,60,4
7056,1405,16,10
7057,996,21,5
7058,3402,54,10
7059,479,40,4
7060,3749,45,5
7061,3102,9,5
7062,3004,17,8
7063,3382,60,6
7064,4310,20,8
7065,1488,45,10
7066,333,40,9
7067,3148,39,9
7068,4700,17,1
7069,752,39,8
7070,3189,9,8
7071,4598,54,10
7072,1282,57,1
7073,3685,53,9
7074,1218,7,6
7075,3394,50,2
7076,959,21,2
7077,1679,34,3
7078,3699,21,2
7079,4002,11,5
7080,1018,60,3
7081,3559,9,9
7082,839,9,2
7083,187,50,8
7084,2005,21,3
7085,722,7,9
7086,1277,53,4
7087,1571,38,8
7088,2910,49,9
7089,2911,32,5
7090,4924,60,2
7091,1657,29,6
7092,1354,8,9
7093,3941,59,10
7094,2739,47,2
7095,695,30,1
7096,1266,59,4
7097,2037,3,2
7098,4113,22,2
7099,4394,13,7
7100,1438,7,5
7101,4637,50,2
7102,224,40,6
7103,3373,48,4
7104,4814,16,1
7105,351,20,8
7106,4263,26,5
7107,3008,55,1
7108,954,58,2
7109,3754,9,4
7110,4056,53,2
7111,2046,41,8
7112,603,36,4
7113,4844,21,1
7114,4941,17,6
7115,2902,12,4
7116,1800,6,3
7117,841,30,4
7118,4427,49,10
7119,4280,23,6
7120,2142,42,3
7121,1508,60,5
7122,2761,21,3
7123,1164,22,1
7124,958,31,10
7125,3335,3,10
7126,2858,13,2
7127,3586,7,7
7128,3111,28,2
7129,4011,10,6
7130,281,25,10
7131,3438,23,10
7132,1374,12,9
7133,2651,28,9
7134,436,30,8
7135,1947,12,5
7136,3369,56,6
7137,1823,43,10
7138,4983,54,2
7139,2887,34,9
7140,2697,21,5
7141,2921,33,6
7142,2888,34,6
7143,2780,34,10
7144,1366,47,5
7145,2998,45,5
7146,2282,11,1
7147,2089,18,6
7148,1763,51,3
7149,2691,43,1
7150,165,50,9
7151,4722,14,5
7152,4898,60,8
7153,2477,35,5
7154,2726,36,4
7155,3964,12,1
7156,4927,24,6
7157,4434,18,2
7158,549,12,10
7159,1914,20,10
7160,3657,60,9
7161,1307,56,8
7162,4340,44,10
7163,3044,45,10
7164,4095,42,5
7165,2578,22,4
7166,1766,5,8
7167,3167,11,10
7168,4538,11,10
7169,939,31,8
7170,4666,16,8
7171,5000,35,5
7172,1852,20,6
7173,3926,2,2
7174,2186,52,6
7175,3982,32,10
7176,3702,49,9
7177,2987,15,1
7178,567,38,6
7179,2013,53,10
7180,1568,25,5
7181,1793,16,5
7182,1806,47,7
7183,494,39,3
7184,35,59,1
7185,3289,41,9
7186,2821,1,3
7187,1044,16,9
7188,4520,32,1
7189,2103,50,2
7190,3405,58,8
7191,354,37,2
7192,2019,2,7
7193,3221,53,2
7194,1306,21,5
7195,2977,33,8
7196,2692,10,2
7197,3013,8,4
7198,105,29,9
7199,2425,23,2
7200,3617,42,6
7201,1062,49,6
7202,1253,40,2
7203,1443,21,1
7204,3582,58,1
7205,1792,1,7
7206,2066,34,10
7207,2292,6,2
7208,4551,45,8
7209,4769,35,2
7210,2611,59,10
7211,2965,12,1
7212,1929,2,5
7213,1413,34,10
7214,2073,31,1
7215,2129,15,4
7216,4525,6,7
7217,2699,15,10
7218,3619,28,2
7219,3884,12,10
7220,1898,59,5
7221,4886,37,9
7222,4914,42,6
7223,4553,12,7
7224,1735,31,3
7225,4842,58,5
7226,337,22,1
7227,256,12,2
7228,3125,56,10
7229,548,18,10
7230,4151,32,9
